Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P2UDM9803-P2UDT2836LV)                ,P2UDT2836LV  ,P2UDM9803   ,0.42  ,0.020 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01058 ,0.00196 ,1.03390   ,0.03257 ,0.02528 ,0.07583 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT2837LV-P2ULV30532)               ,P2UDT2837LV  ,P2ULV30532  ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00689 ,0.00128 ,0.67341   ,0.02121 ,0.01646 ,0.04939 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9805-P2ULV30513)                 ,P2UDM9805    ,P2ULV30513  ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00548 ,0.00102 ,0.53566   ,0.01687 ,0.01310 ,0.03929 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9804-P2ULV5977)                  ,P2UDM9804    ,P2ULV5977   ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00531 ,0.00099 ,0.51895   ,0.01635 ,0.01269 ,0.03806 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9806-P2ULV30517)                 ,P2UDM9806    ,P2ULV30517  ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00585 ,0.00109 ,0.57158   ,0.01801 ,0.01397 ,0.04192 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9804-P2UDM9806)                  ,P2UDM9804    ,P2UDM9806   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00419 ,0.00078 ,0.40955   ,0.01290 ,0.01001 ,0.03004 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9804-P2UDM9805)                  ,P2UDM9805    ,P2UDM9804   ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00396 ,0.00073 ,0.38654   ,0.01218 ,0.00945 ,0.02835 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9805-P2UDT2837LV)                ,P2UDT2837LV  ,P2UDM9805   ,0.42  ,0.007 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00198 ,0.00068 ,0.42392   ,0.00803 ,0.00517 ,0.01550 ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9807-P2ULV30531)                 ,P2UDM9807    ,P2ULV30531  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00778 ,0.00144 ,0.76012   ,0.02395 ,0.01858 ,0.05575 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9807-P2ULV43452)                 ,P2UDM9807    ,P2ULV43452  ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00528 ,0.00098 ,0.51549   ,0.01624 ,0.01260 ,0.03781 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9809-P2ULV30533)                 ,P2UDM9809    ,P2ULV30533  ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00786 ,0.00146 ,0.76806   ,0.02420 ,0.01878 ,0.05633 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9810-P2ULV30535)                 ,P2UDM9810    ,P2ULV30535  ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00790 ,0.00147 ,0.77221   ,0.02433 ,0.01888 ,0.05664 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9809-P2UDM9810)                  ,P2UDM9809    ,P2UDM9810   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00480 ,0.00089 ,0.46946   ,0.01479 ,0.01148 ,0.03443 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9807-P2UDM9809)                  ,P2UDM9807    ,P2UDM9809   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00480 ,0.00089 ,0.46894   ,0.01477 ,0.01146 ,0.03439 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDM9807-P2UDT2837LV)                ,P2UDT2837LV  ,P2UDM9807   ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00241 ,0.00083 ,0.51506   ,0.00976 ,0.00628 ,0.01884 ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,
L(R:P2UDT2838LV-P2ULV12841)               ,P2UDT2838LV  ,P2ULV12841  ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00683 ,0.00083 ,0.44761   ,0.01664 ,0.01030 ,0.03089 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9816-P2ULV12840)                 ,P2UDM9816    ,P2ULV12840  ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00697 ,0.00085 ,0.45672   ,0.01698 ,0.01051 ,0.03152 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9820-P2ULV35765)                 ,P2UDM9820    ,P2ULV35765  ,0.42  ,0.006 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00492 ,0.00060 ,0.32256   ,0.01199 ,0.00742 ,0.02226 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9814-P2ULV12838)                 ,P2UDM9814    ,P2ULV12838  ,0.42  ,0.011 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00888 ,0.00108 ,0.58178   ,0.02163 ,0.01338 ,0.04015 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9814-P2ULV12839)                 ,P2UDM9814    ,P2ULV12839  ,0.42  ,0.004 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00326 ,0.00040 ,0.21367   ,0.00794 ,0.00492 ,0.01475 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9812-P2ULV5979)                  ,P2UDM9812    ,P2ULV5979   ,0.42  ,0.013 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01114 ,0.00136 ,0.73007   ,0.02714 ,0.01680 ,0.05039 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9813-P2ULV12835)                 ,P2UDM9813    ,P2ULV12835  ,0.42  ,0.009 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00752 ,0.00091 ,0.49255   ,0.01831 ,0.01133 ,0.03399 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9812-P2UDM9813)                  ,P2UDM9812    ,P2UDM9813   ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01466 ,0.00178 ,0.96034   ,0.03570 ,0.02209 ,0.06628 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9812-P2UDM9814)                  ,P2UDM9814    ,P2UDM9812   ,0.42  ,0.068 ,1P_OH_CU_4_Ionic_0_416_0               ,0.05615 ,0.00683 ,3.67851   ,0.13674 ,0.08462 ,0.25387 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9814-P2UDM9820)                  ,P2UDM9820    ,P2UDM9814   ,0.42  ,0.015 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01221 ,0.00149 ,0.79996   ,0.02974 ,0.01840 ,0.05521 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9816-P2UDM9820)                  ,P2UDM9816    ,P2UDM9820   ,0.42  ,0.015 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01220 ,0.00149 ,0.79951   ,0.02972 ,0.01839 ,0.05518 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9816-P2UDT2838LV)                ,P2UDT2838LV  ,P2UDM9816   ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01518 ,0.00185 ,0.99461   ,0.03697 ,0.02288 ,0.06864 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9821-P2ULV44993)                 ,P2UDM9821    ,P2ULV44993  ,0.42  ,0.014 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01167 ,0.00142 ,0.76453   ,0.02842 ,0.01759 ,0.05276 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9818-P2ULV12842)                 ,P2UDM9818    ,P2ULV12842  ,0.42  ,0.005 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00408 ,0.00050 ,0.26711   ,0.00993 ,0.00614 ,0.01843 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9819-P2ULV12844)                 ,P2UDM9819    ,P2ULV12844  ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01507 ,0.00183 ,0.98748   ,0.03671 ,0.02272 ,0.06815 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9818-P2UDM9819)                  ,P2UDM9818    ,P2UDM9819   ,0.42  ,0.024 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01981 ,0.00241 ,1.29750   ,0.04823 ,0.02985 ,0.08955 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9818-P2UDM9821)                  ,P2UDM9821    ,P2UDM9818   ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01517 ,0.00185 ,0.99407   ,0.03695 ,0.02287 ,0.06861 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9821-P2UDT2838LV)                ,P2UDT2838LV  ,P2UDM9821   ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01518 ,0.00185 ,0.99461   ,0.03697 ,0.02288 ,0.06864 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDT2839LV-P2ULV5980)                ,P2UDT2839LV  ,P2ULV5980   ,0.42  ,0.015 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00651 ,0.00148 ,0.82710   ,0.02245 ,0.01619 ,0.04856 ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,P2UHS8_1247  ,P2UHS8_1247 -> P2UDT611    ,
L(R:P2UDT2840LV-P2ULV25261)               ,P2UDT2840LV  ,P2ULV25261  ,0.42  ,0.010 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00450 ,0.00103 ,0.57159   ,0.01551 ,0.01118 ,0.03355 ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9824-P2ULV23759)                 ,P2UDM9824    ,P2ULV23759  ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00616 ,0.00114 ,0.60187   ,0.01896 ,0.01471 ,0.04414 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9824-P2ULV23773)                 ,P2UDM9824    ,P2ULV23773  ,0.42  ,0.011 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00456 ,0.00104 ,0.58023   ,0.01575 ,0.01135 ,0.03406 ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9823-P2ULV5984)                  ,P2UDM9823    ,P2ULV5984   ,0.42  ,0.040 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02151 ,0.00399 ,2.10163   ,0.06621 ,0.05138 ,0.15415 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9823-P2UDM9824)                  ,P2UDM9824    ,P2UDM9823   ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00532 ,0.00099 ,0.52018   ,0.01639 ,0.01272 ,0.03815 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9824-P2UDT2840LV)                ,P2UDT2840LV  ,P2UDM9824   ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00266 ,0.00092 ,0.57003   ,0.01080 ,0.00695 ,0.02085 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9825-P2ULV23771)                 ,P2UDM9825    ,P2ULV23771  ,0.42  ,0.014 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01124 ,0.00137 ,0.73622   ,0.02737 ,0.01694 ,0.05081 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDM9825-P2UDT2840LV)                ,P2UDT2840LV  ,P2UDM9825   ,0.42  ,0.057 ,1P_OH_CU_4_Ionic_0_416_0               ,0.04777 ,0.00581 ,3.12918   ,0.11632 ,0.07199 ,0.21596 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8610  ,
L(R:P2UDT2841LV-P2ULV5987)                ,P2UDT2841LV  ,P2ULV5987   ,0.42  ,0.024 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01958 ,0.00238 ,1.28283   ,0.04769 ,0.02951 ,0.08853 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9829-P2ULV5988)                  ,P2UDM9829    ,P2ULV5988   ,0.42  ,0.021 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01751 ,0.00213 ,1.14696   ,0.04264 ,0.02639 ,0.07916 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9829-P2ULV31869)                 ,P2UDM9829    ,P2ULV31869  ,0.42  ,0.015 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01231 ,0.00150 ,0.80639   ,0.02998 ,0.01855 ,0.05565 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9829-P2UDT2842LV)                ,P2UDT2842LV  ,P2UDM9829   ,0.42  ,0.019 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01564 ,0.00190 ,1.02452   ,0.03808 ,0.02357 ,0.07071 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9830-P2ULV23283)                 ,P2UDM9830    ,P2ULV23283  ,0.42  ,0.016 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01294 ,0.00157 ,0.84765   ,0.03151 ,0.01950 ,0.05850 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDM9830-P2UDT2842LV)                ,P2UDT2842LV  ,P2UDM9830   ,0.42  ,0.019 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01563 ,0.00190 ,1.02401   ,0.03806 ,0.02356 ,0.07067 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,
L(R:P2UDT2843LV-P2ULV5989)                ,P2UDT2843LV  ,P2ULV5989   ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00600 ,0.00111 ,0.58610   ,0.01846 ,0.01433 ,0.04299 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9834-P2ULV26167)                 ,P2UDM9834    ,P2ULV26167  ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00665 ,0.00123 ,0.64954   ,0.02046 ,0.01588 ,0.04764 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9833-P2ULV8191)                  ,P2UDM9833    ,P2ULV8191   ,0.42  ,0.010 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00427 ,0.00097 ,0.54293   ,0.01473 ,0.01062 ,0.03187 ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9833-P2UDM9834)                  ,P2UDM9834    ,P2UDM9833   ,0.42  ,0.009 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00389 ,0.00089 ,0.49482   ,0.01343 ,0.00968 ,0.02905 ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9834-P2UDT2843LV)                ,P2UDT2843LV  ,P2UDM9834   ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00246 ,0.00085 ,0.52620   ,0.00997 ,0.00641 ,0.01924 ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9836-P2ULV43866)                 ,P2UDM9836    ,P2ULV43866  ,0.42  ,0.031 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01701 ,0.00316 ,1.66181   ,0.05235 ,0.04063 ,0.12189 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9835-P2ULV26175)                 ,P2UDM9835    ,P2ULV26175  ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00453 ,0.00084 ,0.44296   ,0.01395 ,0.01083 ,0.03249 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9835-P2UDM9836)                  ,P2UDM9836    ,P2UDM9835   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00490 ,0.00091 ,0.47918   ,0.01510 ,0.01172 ,0.03515 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDM9836-P2UDT2843LV)                ,P2UDT2843LV  ,P2UDM9836   ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00246 ,0.00085 ,0.52620   ,0.00997 ,0.00641 ,0.01924 ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,
L(R:P2UDT2844LV-P2ULV33798)               ,P2UDT2844LV  ,P2ULV33798  ,0.42  ,0.009 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00747 ,0.00091 ,0.48954   ,0.01820 ,0.01126 ,0.03379 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10083 ,
L(R:P2UDM9837-P2ULV5994)                  ,P2UDM9837    ,P2ULV5994   ,0.42  ,0.011 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00895 ,0.00109 ,0.58609   ,0.02179 ,0.01348 ,0.04045 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10083 ,
L(R:P2UDM9837-P2ULV33797)                 ,P2UDM9837    ,P2ULV33797  ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00706 ,0.00086 ,0.46244   ,0.01719 ,0.01064 ,0.03192 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10083 ,
L(R:P2UDM9837-P2UDT2844LV)                ,P2UDT2844LV  ,P2UDM9837   ,0.42  ,0.019 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01600 ,0.00195 ,1.04834   ,0.03897 ,0.02412 ,0.07235 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10083 ,
L(R:P2UDM9840-P2ULV33803)                 ,P2UDM9840    ,P2ULV33803  ,0.42  ,0.009 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00769 ,0.00094 ,0.50398   ,0.01873 ,0.01159 ,0.03478 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10083 ,
L(R:P2UDM9840-P2UDT2844LV)                ,P2UDT2844LV  ,P2UDM9840   ,0.42  ,0.054 ,1P_OH_CU_4_Ionic_0_416_0               ,0.04501 ,0.00548 ,2.94842   ,0.10960 ,0.06783 ,0.20348 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10083 ,
L(R:P2UDM9841-P2ULV5995)                  ,P2UDM9841    ,P2ULV5995   ,0.42  ,0.021 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01133 ,0.00210 ,1.10673   ,0.03486 ,0.02706 ,0.08117 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9843-P2ULV35768)                 ,P2UDM9843    ,P2ULV35768  ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00667 ,0.00124 ,0.65125   ,0.02052 ,0.01592 ,0.04777 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9841-P2UDM9843)                  ,P2UDM9841    ,P2UDM9843   ,0.42  ,0.058 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03137 ,0.00582 ,3.06494   ,0.09655 ,0.07493 ,0.22480 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9841-P2UDT2845LV)                ,P2UDT2845LV  ,P2UDM9841   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00450 ,0.00083 ,0.43930   ,0.01384 ,0.01074 ,0.03222 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9844-P2ULV45727)                 ,P2UDM9844    ,P2ULV45727  ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00391 ,0.00073 ,0.38184   ,0.01203 ,0.00934 ,0.02801 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9842-P2ULV11285)                 ,P2UDM9842    ,P2ULV11285  ,0.42  ,0.022 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01183 ,0.00220 ,1.15580   ,0.03641 ,0.02826 ,0.08477 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9842-P2UDM9844)                  ,P2UDM9844    ,P2UDM9842   ,0.42  ,0.063 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03406 ,0.00632 ,3.32772   ,0.10483 ,0.08136 ,0.24407 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDM9844-P2UDT2845LV)                ,P2UDT2845LV  ,P2UDM9844   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00450 ,0.00084 ,0.43977   ,0.01385 ,0.01075 ,0.03225 ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,
L(R:P2UDT2846LV-P2ULV44574)               ,P2UDT2846LV  ,P2ULV44574  ,0.42  ,0.015 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01210 ,0.00147 ,0.79287   ,0.02947 ,0.01824 ,0.05472 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS2_1247  ,P2UHS2_1247 -> P2UMV84     ,
L(R:P2UDM9845-P2ULV5997)                  ,P2UDM9845    ,P2ULV5997   ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00695 ,0.00085 ,0.45521   ,0.01692 ,0.01047 ,0.03142 ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,P2UHS2_1247  ,P2UHS2_1247 -> P2UMV84     ,
